month,cwe,degree_sum,in_degree_sum,out_degree_sum,betweenness_sum
2018-04,CWE-193,0.0,0.0,0.0,0.0
2018-04,CWE-197,0.0,0.0,0.0,0.0
2018-04,CWE-20,0.0,0.0,0.0,0.0
2018-04,CWE-200,0.0,0.0,0.0,0.0
2018-04,CWE-203,0.0,0.0,0.0,0.0
2018-04,CWE-208,0.0,0.0,0.0,0.0
2018-04,CWE-22,0.0,0.0,0.0,0.0
2018-04,CWE-252,0.0,0.0,0.0,0.0
2018-04,CWE-269,0.0,0.0,0.0,0.0
2018-04,CWE-287,0.0,0.0,0.0,0.0
2018-04,CWE-294,0.0,0.0,0.0,0.0
2018-04,CWE-295,0.0,0.0,0.0,0.0
2018-04,CWE-306,0.0,0.0,0.0,0.0
2018-04,CWE-312,0.0,0.0,0.0,0.0
2018-04,CWE-345,0.0,0.0,0.0,0.0
2018-04,CWE-354,0.0,0.0,0.0,0.0
2018-04,CWE-367,0.0,0.0,0.0,0.0
2018-04,CWE-369,0.0,0.0,0.0,0.0
2018-04,CWE-385,0.0,0.0,0.0,0.0
2018-04,CWE-400,0.0,0.0,0.0,0.0
2018-04,CWE-401,0.0,0.0,0.0,0.0
2018-04,CWE-409,0.0,0.0,0.0,0.0
2018-04,CWE-415,0.0,0.0,0.0,0.0
2018-04,CWE-416,0.0,0.0,0.0,0.0
2018-04,CWE-444,0.0,0.0,0.0,0.0
2018-04,CWE-471,0.0,0.0,0.0,0.0
2018-04,CWE-475,0.0,0.0,0.0,0.0
2018-04,CWE-476,0.0,0.0,0.0,0.0
2018-04,CWE-502,0.0,0.0,0.0,0.0
2018-04,CWE-59,0.0,0.0,0.0,0.0
2018-04,CWE-601,0.0,0.0,0.0,0.0
2018-04,CWE-61,0.0,0.0,0.0,0.0
2018-04,CWE-617,0.0,0.0,0.0,0.0
2018-04,CWE-662,0.0,0.0,0.0,0.0
2018-04,CWE-665,0.0,0.0,0.0,0.0
2018-04,CWE-667,0.0,0.0,0.0,0.0
2018-04,CWE-668,0.0,0.0,0.0,0.0
2018-04,CWE-670,0.0,0.0,0.0,0.0
2018-04,CWE-674,0.0,0.0,0.0,0.0
2018-04,CWE-681,0.0,0.0,0.0,0.0
2018-04,CWE-682,0.0,0.0,0.0,0.0
2018-04,CWE-697,0.0,0.0,0.0,0.0
2018-04,CWE-704,0.0,0.0,0.0,0.0
2018-04,CWE-74,0.0,0.0,0.0,0.0
2018-04,CWE-754,0.0,0.0,0.0,0.0
2018-04,CWE-755,0.0,0.0,0.0,0.0
2018-04,CWE-77,0.0,0.0,0.0,0.0
2018-04,CWE-770,0.0,0.0,0.0,0.0
2018-04,CWE-772,0.0,0.0,0.0,0.0
2018-04,CWE-78,0.0,0.0,0.0,0.0
2018-04,CWE-787,0.0,0.0,0.0,0.0
2018-04,CWE-79,0.0,0.0,0.0,0.0
2018-04,CWE-80,0.0,0.0,0.0,0.0
2018-04,CWE-824,0.0,0.0,0.0,0.0
2018-04,CWE-835,0.0,0.0,0.0,0.0
2018-04,CWE-843,0.0,0.0,0.0,0.0
2018-04,CWE-908,0.0,0.0,0.0,0.0
2018-04,CWE-93,0.0,0.0,0.0,0.0
2018-04,CWE-94,0.0,0.0,0.0,0.0
2018-05,CWE-119,0.0,0.0,0.0,0.0
2018-05,CWE-120,0.0,0.0,0.0,0.0
2018-05,CWE-122,0.0,0.0,0.0,0.0
2018-05,CWE-125,0.0,0.0,0.0,0.0
2018-05,CWE-1284,0.0,0.0,0.0,0.0
2018-05,CWE-131,0.0,0.0,0.0,0.0
2018-05,CWE-1333,0.0,0.0,0.0,0.0
2018-05,CWE-134,0.0,0.0,0.0,0.0
2018-05,CWE-190,0.0,0.0,0.0,0.0
2018-05,CWE-191,0.0,0.0,0.0,0.0
2018-05,CWE-193,0.0,0.0,0.0,0.0
2018-05,CWE-197,0.0,0.0,0.0,0.0
2018-05,CWE-20,0.0,0.0,0.0,0.0
2018-05,CWE-200,0.0,0.0,0.0,0.0
2018-05,CWE-203,0.0,0.0,0.0,0.0
2018-05,CWE-208,0.0,0.0,0.0,0.0
2018-05,CWE-22,0.0,0.0,0.0,0.0
2018-05,CWE-252,0.0,0.0,0.0,0.0
2018-05,CWE-269,0.0,0.0,0.0,0.0
2018-05,CWE-287,0.0,0.0,0.0,0.0
2018-05,CWE-294,0.0,0.0,0.0,0.0
2018-05,CWE-295,0.0,0.0,0.0,0.0
2018-05,CWE-306,0.0,0.0,0.0,0.0
2018-05,CWE-312,0.0,0.0,0.0,0.0
2018-05,CWE-345,0.0,0.0,0.0,0.0
2018-05,CWE-354,0.0,0.0,0.0,0.0
2018-05,CWE-367,0.0,0.0,0.0,0.0
2018-05,CWE-369,0.0,0.0,0.0,0.0
2018-05,CWE-385,0.0,0.0,0.0,0.0
2018-05,CWE-400,0.0,0.0,0.0,0.0
2018-05,CWE-401,0.0,0.0,0.0,0.0
2018-05,CWE-409,0.0,0.0,0.0,0.0
2018-05,CWE-415,0.0,0.0,0.0,0.0
2018-05,CWE-416,0.0,0.0,0.0,0.0
2018-05,CWE-444,0.0,0.0,0.0,0.0
2018-05,CWE-471,0.0,0.0,0.0,0.0
2018-05,CWE-475,0.0,0.0,0.0,0.0
2018-05,CWE-476,0.0,0.0,0.0,0.0
2018-05,CWE-502,0.0,0.0,0.0,0.0
2018-05,CWE-59,0.0,0.0,0.0,0.0
2018-05,CWE-601,0.0,0.0,0.0,0.0
2018-05,CWE-61,0.0,0.0,0.0,0.0
2018-05,CWE-617,0.0,0.0,0.0,0.0
2018-05,CWE-662,0.0,0.0,0.0,0.0
2018-05,CWE-665,0.0,0.0,0.0,0.0
2018-05,CWE-667,0.0,0.0,0.0,0.0
2018-05,CWE-668,0.0,0.0,0.0,0.0
2018-05,CWE-670,0.0,0.0,0.0,0.0
2018-05,CWE-674,0.0,0.0,0.0,0.0
2018-05,CWE-681,0.0,0.0,0.0,0.0
2018-05,CWE-682,0.0,0.0,0.0,0.0
2018-05,CWE-697,0.0,0.0,0.0,0.0
2018-05,CWE-704,0.0,0.0,0.0,0.0
2018-05,CWE-74,0.0,0.0,0.0,0.0
2018-05,CWE-754,0.0,0.0,0.0,0.0
2018-05,CWE-755,0.0,0.0,0.0,0.0
2018-05,CWE-77,0.0,0.0,0.0,0.0
2018-05,CWE-770,0.0,0.0,0.0,0.0
2018-05,CWE-772,0.0,0.0,0.0,0.0
2018-05,CWE-78,0.0,0.0,0.0,0.0
2018-05,CWE-787,0.0,0.0,0.0,0.0
2018-05,CWE-79,0.0,0.0,0.0,0.0
2018-05,CWE-80,0.0,0.0,0.0,0.0
2018-05,CWE-824,0.0,0.0,0.0,0.0
2018-05,CWE-835,0.0,0.0,0.0,0.0
2018-05,CWE-843,0.0,0.0,0.0,0.0
2018-05,CWE-908,0.0,0.0,0.0,0.0
2018-05,CWE-93,0.0,0.0,0.0,0.0
2018-05,CWE-94,0.0,0.0,0.0,0.0
2018-06,CWE-119,0.0,0.0,0.0,0.0
2018-06,CWE-120,0.0,0.0,0.0,0.0
2018-06,CWE-122,0.0,0.0,0.0,0.0
2018-06,CWE-125,0.0,0.0,0.0,0.0
2018-06,CWE-1284,0.0,0.0,0.0,0.0
2018-06,CWE-131,0.0,0.0,0.0,0.0
2018-06,CWE-1333,0.0,0.0,0.0,0.0
2018-06,CWE-134,0.0,0.0,0.0,0.0
2018-06,CWE-190,0.0,0.0,0.0,0.0
2018-06,CWE-191,0.0,0.0,0.0,0.0
2018-06,CWE-193,0.0,0.0,0.0,0.0
2018-06,CWE-197,0.0,0.0,0.0,0.0
2018-06,CWE-20,0.0,0.0,0.0,0.0
2018-06,CWE-200,0.0,0.0,0.0,0.0
2018-06,CWE-203,0.0,0.0,0.0,0.0
2018-06,CWE-208,0.0,0.0,0.0,0.0
2018-06,CWE-22,0.0,0.0,0.0,0.0
2018-06,CWE-252,0.0,0.0,0.0,0.0
2018-06,CWE-269,0.0,0.0,0.0,0.0
2018-06,CWE-287,0.0,0.0,0.0,0.0
2018-06,CWE-294,0.0,0.0,0.0,0.0
2018-06,CWE-295,0.0,0.0,0.0,0.0
2018-06,CWE-306,0.0,0.0,0.0,0.0
2018-06,CWE-312,0.0,0.0,0.0,0.0
2018-06,CWE-345,0.0,0.0,0.0,0.0
2018-06,CWE-354,0.0,0.0,0.0,0.0
2018-06,CWE-367,0.0,0.0,0.0,0.0
2018-06,CWE-369,0.0,0.0,0.0,0.0
2018-06,CWE-385,0.0,0.0,0.0,0.0
2018-06,CWE-400,0.0,0.0,0.0,0.0
2018-06,CWE-401,0.0,0.0,0.0,0.0
2018-06,CWE-415,0.0,0.0,0.0,0.0
2018-06,CWE-416,0.0,0.0,0.0,0.0
2018-06,CWE-444,0.0,0.0,0.0,0.0
2018-06,CWE-471,0.0,0.0,0.0,0.0
2018-06,CWE-475,0.0,0.0,0.0,0.0
2018-06,CWE-476,0.0,0.0,0.0,0.0
2018-06,CWE-502,0.0,0.0,0.0,0.0
2018-06,CWE-59,0.0,0.0,0.0,0.0
2018-06,CWE-601,0.0,0.0,0.0,0.0
2018-06,CWE-61,0.0,0.0,0.0,0.0
2018-06,CWE-617,0.0,0.0,0.0,0.0
2018-06,CWE-662,0.0,0.0,0.0,0.0
2018-06,CWE-665,0.0,0.0,0.0,0.0
2018-06,CWE-667,0.0,0.0,0.0,0.0
2018-06,CWE-668,0.0,0.0,0.0,0.0
2018-06,CWE-670,0.0,0.0,0.0,0.0
2018-06,CWE-674,0.0,0.0,0.0,0.0
2018-06,CWE-681,0.0,0.0,0.0,0.0
2018-06,CWE-682,0.0,0.0,0.0,0.0
2018-06,CWE-697,0.0,0.0,0.0,0.0
2018-06,CWE-704,0.0,0.0,0.0,0.0
2018-06,CWE-74,0.0,0.0,0.0,0.0
2018-06,CWE-754,0.0,0.0,0.0,0.0
2018-06,CWE-755,0.0,0.0,0.0,0.0
2018-06,CWE-77,0.0,0.0,0.0,0.0
2018-06,CWE-770,0.0,0.0,0.0,0.0
2018-06,CWE-772,0.0,0.0,0.0,0.0
2018-06,CWE-78,0.0,0.0,0.0,0.0
2018-06,CWE-787,0.0,0.0,0.0,0.0
2018-06,CWE-79,0.0,0.0,0.0,0.0
2018-06,CWE-80,0.0,0.0,0.0,0.0
2018-06,CWE-824,0.0,0.0,0.0,0.0
2018-06,CWE-835,0.0,0.0,0.0,0.0
2018-06,CWE-843,0.0,0.0,0.0,0.0
2018-06,CWE-908,0.0,0.0,0.0,0.0
2018-06,CWE-93,0.0,0.0,0.0,0.0
2018-06,CWE-94,0.0,0.0,0.0,0.0
2018-07,CWE-119,0.0,0.0,0.0,0.0
2018-07,CWE-120,0.0,0.0,0.0,0.0
2018-07,CWE-122,0.0,0.0,0.0,0.0
2018-07,CWE-125,0.0,0.0,0.0,0.0
2018-07,CWE-1284,0.0,0.0,0.0,0.0
2018-07,CWE-131,0.0,0.0,0.0,0.0
2018-07,CWE-1333,0.0,0.0,0.0,0.0
2018-07,CWE-134,0.0,0.0,0.0,0.0
2018-07,CWE-190,0.0,0.0,0.0,0.0
2018-07,CWE-191,0.0,0.0,0.0,0.0
2018-07,CWE-193,0.0,0.0,0.0,0.0
2018-07,CWE-197,0.0,0.0,0.0,0.0
2018-07,CWE-20,0.0,0.0,0.0,0.0
2018-07,CWE-200,0.0,0.0,0.0,0.0
2018-07,CWE-203,0.0,0.0,0.0,0.0
2018-07,CWE-208,0.0,0.0,0.0,0.0
2018-07,CWE-22,0.0,0.0,0.0,0.0
2018-07,CWE-252,0.0,0.0,0.0,0.0
2018-07,CWE-269,0.0,0.0,0.0,0.0
2018-07,CWE-287,0.0,0.0,0.0,0.0
2018-07,CWE-294,0.0,0.0,0.0,0.0
2018-07,CWE-295,0.0,0.0,0.0,0.0
2018-07,CWE-306,0.0,0.0,0.0,0.0
2018-07,CWE-312,0.0,0.0,0.0,0.0
2018-07,CWE-345,0.0,0.0,0.0,0.0
2018-07,CWE-354,0.0,0.0,0.0,0.0
2018-07,CWE-367,0.0,0.0,0.0,0.0
2018-07,CWE-369,0.0,0.0,0.0,0.0
2018-07,CWE-385,0.0,0.0,0.0,0.0
2018-07,CWE-400,0.0,0.0,0.0,0.0
2018-07,CWE-401,0.0,0.0,0.0,0.0
2018-07,CWE-415,0.0,0.0,0.0,0.0
2018-07,CWE-416,0.0,0.0,0.0,0.0
2018-07,CWE-444,0.0,0.0,0.0,0.0
2018-07,CWE-471,0.0,0.0,0.0,0.0
2018-07,CWE-475,0.0,0.0,0.0,0.0
2018-07,CWE-476,0.0,0.0,0.0,0.0
2018-07,CWE-502,0.0,0.0,0.0,0.0
2018-07,CWE-59,0.0,0.0,0.0,0.0
2018-07,CWE-601,0.0,0.0,0.0,0.0
2018-07,CWE-61,0.0,0.0,0.0,0.0
2018-07,CWE-617,0.0,0.0,0.0,0.0
2018-07,CWE-662,0.0,0.0,0.0,0.0
2018-07,CWE-665,0.0,0.0,0.0,0.0
2018-07,CWE-667,0.0,0.0,0.0,0.0
2018-07,CWE-668,0.0,0.0,0.0,0.0
2018-07,CWE-670,0.0,0.0,0.0,0.0
2018-07,CWE-674,0.0,0.0,0.0,0.0
2018-07,CWE-681,0.0,0.0,0.0,0.0
2018-07,CWE-682,0.0,0.0,0.0,0.0
2018-07,CWE-697,0.0,0.0,0.0,0.0
2018-07,CWE-704,0.0,0.0,0.0,0.0
2018-07,CWE-74,0.0,0.0,0.0,0.0
2018-07,CWE-754,0.0,0.0,0.0,0.0
2018-07,CWE-755,0.0,0.0,0.0,0.0
2018-07,CWE-77,0.0,0.0,0.0,0.0
2018-07,CWE-770,0.0,0.0,0.0,0.0
2018-07,CWE-772,0.0,0.0,0.0,0.0
2018-07,CWE-78,0.0,0.0,0.0,0.0
2018-07,CWE-787,0.0,0.0,0.0,0.0
2018-07,CWE-79,0.0,0.0,0.0,0.0
2018-07,CWE-80,0.0,0.0,0.0,0.0
2018-07,CWE-824,0.0,0.0,0.0,0.0
2018-07,CWE-835,0.0,0.0,0.0,0.0
2018-07,CWE-843,0.0,0.0,0.0,0.0
2018-07,CWE-908,0.0,0.0,0.0,0.0
2018-07,CWE-93,0.0,0.0,0.0,0.0
2018-07,CWE-94,0.0,0.0,0.0,0.0
2018-08,CWE-119,1.0,1.0,0.0,0.0
2018-08,CWE-120,1.0,1.0,0.0,0.0
2018-08,CWE-122,0.0,0.0,0.0,0.0
2018-08,CWE-125,0.0,0.0,0.0,0.0
2018-08,CWE-1284,0.0,0.0,0.0,0.0
2018-08,CWE-131,0.0,0.0,0.0,0.0
2018-08,CWE-1333,0.0,0.0,0.0,0.0
2018-08,CWE-134,0.0,0.0,0.0,0.0
2018-08,CWE-190,1.0,1.0,0.0,0.0
2018-08,CWE-191,0.0,0.0,0.0,0.0
2018-08,CWE-193,0.0,0.0,0.0,0.0
2018-08,CWE-197,0.0,0.0,0.0,0.0
2018-08,CWE-20,2.0,2.0,0.0,0.0
2018-08,CWE-200,0.0,0.0,0.0,0.0
2018-08,CWE-203,1.0,1.0,0.0,0.0
2018-08,CWE-208,1.0,1.0,0.0,0.0
2018-08,CWE-22,1.0,1.0,0.0,0.0
2018-08,CWE-252,0.0,0.0,0.0,0.0
2018-08,CWE-269,0.0,0.0,0.0,0.0
2018-08,CWE-287,0.0,0.0,0.0,0.0
2018-08,CWE-294,0.0,0.0,0.0,0.0
2018-08,CWE-295,1.0,1.0,0.0,0.0
2018-08,CWE-306,0.0,0.0,0.0,0.0
2018-08,CWE-312,0.0,0.0,0.0,0.0
2018-08,CWE-345,0.0,0.0,0.0,0.0
2018-08,CWE-354,0.0,0.0,0.0,0.0
2018-08,CWE-367,0.0,0.0,0.0,0.0
2018-08,CWE-369,0.0,0.0,0.0,0.0
2018-08,CWE-385,1.0,1.0,0.0,0.0
2018-08,CWE-400,0.0,0.0,0.0,0.0
2018-08,CWE-401,0.0,0.0,0.0,0.0
2018-08,CWE-415,0.0,0.0,0.0,0.0
2018-08,CWE-416,0.0,0.0,0.0,0.0
2018-08,CWE-444,1.0,1.0,0.0,0.0
2018-08,CWE-471,0.0,0.0,0.0,0.0
2018-08,CWE-475,0.0,0.0,0.0,0.0
2018-08,CWE-476,2.0,2.0,0.0,0.0
2018-08,CWE-502,1.0,1.0,0.0,0.0
2018-08,CWE-59,1.0,1.0,0.0,0.0
2018-08,CWE-601,1.0,1.0,0.0,0.0
2018-08,CWE-61,1.0,1.0,0.0,0.0
2018-08,CWE-617,0.0,0.0,0.0,0.0
2018-08,CWE-662,0.0,0.0,0.0,0.0
2018-08,CWE-665,0.0,0.0,0.0,0.0
2018-08,CWE-667,0.0,0.0,0.0,0.0
2018-08,CWE-668,0.0,0.0,0.0,0.0
2018-08,CWE-670,0.0,0.0,0.0,0.0
2018-08,CWE-674,0.0,0.0,0.0,0.0
2018-08,CWE-681,0.0,0.0,0.0,0.0
2018-08,CWE-682,0.0,0.0,0.0,0.0
2018-08,CWE-697,1.0,1.0,0.0,0.0
2018-08,CWE-704,0.0,0.0,0.0,0.0
2018-08,CWE-74,0.0,0.0,0.0,0.0
2018-08,CWE-754,1.0,1.0,0.0,0.0
2018-08,CWE-755,0.0,0.0,0.0,0.0
2018-08,CWE-77,0.0,0.0,0.0,0.0
2018-08,CWE-770,0.0,0.0,0.0,0.0
2018-08,CWE-772,1.0,1.0,0.0,0.0
2018-08,CWE-78,0.0,0.0,0.0,0.0
2018-08,CWE-787,1.0,1.0,0.0,0.0
2018-08,CWE-79,4.0,1.0,3.0,0.14285714285714285
2018-08,CWE-80,1.0,1.0,0.0,0.0
2018-08,CWE-824,0.0,0.0,0.0,0.0
2018-08,CWE-835,2.0,2.0,0.0,0.0
2018-08,CWE-843,0.0,0.0,0.0,0.0
2018-08,CWE-908,0.0,0.0,0.0,0.0
2018-08,CWE-93,1.0,1.0,0.0,0.0
2018-08,CWE-94,0.0,0.0,0.0,0.0
2018-09,CWE-119,1.0,1.0,0.0,0.0
2018-09,CWE-120,1.0,1.0,0.0,0.0
2018-09,CWE-122,0.0,0.0,0.0,0.0
2018-09,CWE-125,0.0,0.0,0.0,0.0
2018-09,CWE-1284,0.0,0.0,0.0,0.0
2018-09,CWE-131,0.0,0.0,0.0,0.0
2018-09,CWE-1333,0.0,0.0,0.0,0.0
2018-09,CWE-134,0.0,0.0,0.0,0.0
2018-09,CWE-190,1.0,1.0,0.0,0.0
2018-09,CWE-191,0.0,0.0,0.0,0.0
2018-09,CWE-193,0.0,0.0,0.0,0.0
2018-09,CWE-197,0.0,0.0,0.0,0.0
2018-09,CWE-20,2.0,2.0,0.0,0.0
2018-09,CWE-200,0.0,0.0,0.0,0.0
2018-09,CWE-203,1.0,1.0,0.0,0.0
2018-09,CWE-208,1.0,1.0,0.0,0.0
2018-09,CWE-22,1.0,1.0,0.0,0.0
2018-09,CWE-252,0.0,0.0,0.0,0.0
2018-09,CWE-269,0.0,0.0,0.0,0.0
2018-09,CWE-287,0.0,0.0,0.0,0.0
2018-09,CWE-294,0.0,0.0,0.0,0.0
2018-09,CWE-295,1.0,1.0,0.0,0.0
2018-09,CWE-306,0.0,0.0,0.0,0.0
2018-09,CWE-312,0.0,0.0,0.0,0.0
2018-09,CWE-345,0.0,0.0,0.0,0.0
2018-09,CWE-354,0.0,0.0,0.0,0.0
2018-09,CWE-367,0.0,0.0,0.0,0.0
2018-09,CWE-369,0.0,0.0,0.0,0.0
2018-09,CWE-385,1.0,1.0,0.0,0.0
2018-09,CWE-400,0.0,0.0,0.0,0.0
2018-09,CWE-401,0.0,0.0,0.0,0.0
2018-09,CWE-415,0.0,0.0,0.0,0.0
2018-09,CWE-416,0.0,0.0,0.0,0.0
2018-09,CWE-444,1.0,1.0,0.0,0.0
2018-09,CWE-471,0.0,0.0,0.0,0.0
2018-09,CWE-475,0.0,0.0,0.0,0.0
2018-09,CWE-476,2.0,2.0,0.0,0.0
2018-09,CWE-502,1.0,1.0,0.0,0.0
2018-09,CWE-59,1.0,1.0,0.0,0.0
2018-09,CWE-601,1.0,1.0,0.0,0.0
2018-09,CWE-61,1.0,1.0,0.0,0.0
2018-09,CWE-617,0.0,0.0,0.0,0.0
2018-09,CWE-662,0.0,0.0,0.0,0.0
2018-09,CWE-665,0.0,0.0,0.0,0.0
2018-09,CWE-667,0.0,0.0,0.0,0.0
2018-09,CWE-668,0.0,0.0,0.0,0.0
2018-09,CWE-670,0.0,0.0,0.0,0.0
2018-09,CWE-674,0.0,0.0,0.0,0.0
2018-09,CWE-681,0.0,0.0,0.0,0.0
2018-09,CWE-682,0.0,0.0,0.0,0.0
2018-09,CWE-697,1.0,1.0,0.0,0.0
2018-09,CWE-704,0.0,0.0,0.0,0.0
2018-09,CWE-74,0.0,0.0,0.0,0.0
2018-09,CWE-754,1.0,1.0,0.0,0.0
2018-09,CWE-755,0.0,0.0,0.0,0.0
2018-09,CWE-77,0.0,0.0,0.0,0.0
2018-09,CWE-770,0.0,0.0,0.0,0.0
2018-09,CWE-772,1.0,1.0,0.0,0.0
2018-09,CWE-78,0.0,0.0,0.0,0.0
2018-09,CWE-787,1.0,1.0,0.0,0.0
2018-09,CWE-79,4.0,1.0,3.0,0.14285714285714285
2018-09,CWE-80,1.0,1.0,0.0,0.0
2018-09,CWE-824,0.0,0.0,0.0,0.0
2018-09,CWE-835,2.0,2.0,0.0,0.0
2018-09,CWE-843,0.0,0.0,0.0,0.0
2018-09,CWE-908,0.0,0.0,0.0,0.0
2018-09,CWE-93,1.0,1.0,0.0,0.0
2018-09,CWE-94,0.0,0.0,0.0,0.0
2018-10,CWE-119,1.0,1.0,0.0,0.0
2018-10,CWE-120,1.0,1.0,0.0,0.0
2018-10,CWE-122,0.0,0.0,0.0,0.0
2018-10,CWE-125,0.0,0.0,0.0,0.0
2018-10,CWE-1284,0.0,0.0,0.0,0.0
2018-10,CWE-131,0.0,0.0,0.0,0.0
2018-10,CWE-1333,0.0,0.0,0.0,0.0
2018-10,CWE-134,0.0,0.0,0.0,0.0
2018-10,CWE-190,1.0,1.0,0.0,0.0
2018-10,CWE-191,0.0,0.0,0.0,0.0
2018-10,CWE-193,0.0,0.0,0.0,0.0
2018-10,CWE-197,0.0,0.0,0.0,0.0
2018-10,CWE-20,2.0,2.0,0.0,0.0
2018-10,CWE-203,1.0,1.0,0.0,0.0
2018-10,CWE-208,1.0,1.0,0.0,0.0
2018-10,CWE-22,1.0,1.0,0.0,0.0
2018-10,CWE-252,0.0,0.0,0.0,0.0
2018-10,CWE-295,1.0,1.0,0.0,0.0
2018-10,CWE-345,0.0,0.0,0.0,0.0
2018-10,CWE-354,0.0,0.0,0.0,0.0
2018-10,CWE-367,0.0,0.0,0.0,0.0
2018-10,CWE-369,0.0,0.0,0.0,0.0
2018-10,CWE-385,1.0,1.0,0.0,0.0
2018-10,CWE-400,0.0,0.0,0.0,0.0
2018-10,CWE-401,0.0,0.0,0.0,0.0
2018-10,CWE-415,0.0,0.0,0.0,0.0
2018-10,CWE-416,0.0,0.0,0.0,0.0
2018-10,CWE-444,1.0,1.0,0.0,0.0
2018-10,CWE-471,0.0,0.0,0.0,0.0
2018-10,CWE-475,0.0,0.0,0.0,0.0
2018-10,CWE-476,2.0,2.0,0.0,0.0
2018-10,CWE-502,1.0,1.0,0.0,0.0
2018-10,CWE-59,1.0,1.0,0.0,0.0
2018-10,CWE-601,1.0,1.0,0.0,0.0
2018-10,CWE-61,1.0,1.0,0.0,0.0
2018-10,CWE-617,0.0,0.0,0.0,0.0
2018-10,CWE-662,0.0,0.0,0.0,0.0
2018-10,CWE-665,0.0,0.0,0.0,0.0
2018-10,CWE-667,0.0,0.0,0.0,0.0
2018-10,CWE-668,0.0,0.0,0.0,0.0
2018-10,CWE-670,0.0,0.0,0.0,0.0
2018-10,CWE-674,0.0,0.0,0.0,0.0
2018-10,CWE-681,0.0,0.0,0.0,0.0
2018-10,CWE-682,0.0,0.0,0.0,0.0
2018-10,CWE-697,1.0,1.0,0.0,0.0
2018-10,CWE-704,0.0,0.0,0.0,0.0
2018-10,CWE-754,1.0,1.0,0.0,0.0
2018-10,CWE-755,0.0,0.0,0.0,0.0
2018-10,CWE-770,0.0,0.0,0.0,0.0
2018-10,CWE-772,1.0,1.0,0.0,0.0
2018-10,CWE-78,0.0,0.0,0.0,0.0
2018-10,CWE-787,1.0,1.0,0.0,0.0
2018-10,CWE-79,4.0,1.0,3.0,0.2
2018-10,CWE-80,1.0,1.0,0.0,0.0
2018-10,CWE-824,0.0,0.0,0.0,0.0
2018-10,CWE-835,2.0,2.0,0.0,0.0
2018-10,CWE-843,0.0,0.0,0.0,0.0
2018-10,CWE-908,0.0,0.0,0.0,0.0
2018-10,CWE-93,1.0,1.0,0.0,0.0
2018-10,CWE-94,0.0,0.0,0.0,0.0
2018-11,CWE-119,1.0,1.0,0.0,0.0
2018-11,CWE-120,1.0,1.0,0.0,0.0
2018-11,CWE-122,0.0,0.0,0.0,0.0
2018-11,CWE-125,0.0,0.0,0.0,0.0
2018-11,CWE-1284,0.0,0.0,0.0,0.0
2018-11,CWE-131,0.0,0.0,0.0,0.0
2018-11,CWE-1333,0.0,0.0,0.0,0.0
2018-11,CWE-134,0.0,0.0,0.0,0.0
2018-11,CWE-190,1.0,1.0,0.0,0.0
2018-11,CWE-191,0.0,0.0,0.0,0.0
2018-11,CWE-193,0.0,0.0,0.0,0.0
2018-11,CWE-197,0.0,0.0,0.0,0.0
2018-11,CWE-20,2.0,2.0,0.0,0.0
2018-11,CWE-203,1.0,1.0,0.0,0.0
2018-11,CWE-208,1.0,1.0,0.0,0.0
2018-11,CWE-22,1.0,1.0,0.0,0.0
2018-11,CWE-252,0.0,0.0,0.0,0.0
2018-11,CWE-295,1.0,1.0,0.0,0.0
2018-11,CWE-345,0.0,0.0,0.0,0.0
2018-11,CWE-354,0.0,0.0,0.0,0.0
2018-11,CWE-367,0.0,0.0,0.0,0.0
2018-11,CWE-369,0.0,0.0,0.0,0.0
2018-11,CWE-385,1.0,1.0,0.0,0.0
2018-11,CWE-400,0.0,0.0,0.0,0.0
2018-11,CWE-401,0.0,0.0,0.0,0.0
2018-11,CWE-415,0.0,0.0,0.0,0.0
2018-11,CWE-416,0.0,0.0,0.0,0.0
2018-11,CWE-444,1.0,1.0,0.0,0.0
2018-11,CWE-471,0.0,0.0,0.0,0.0
2018-11,CWE-475,0.0,0.0,0.0,0.0
2018-11,CWE-476,2.0,2.0,0.0,0.0
2018-11,CWE-502,1.0,1.0,0.0,0.0
2018-11,CWE-59,1.0,1.0,0.0,0.0
2018-11,CWE-601,1.0,1.0,0.0,0.0
2018-11,CWE-61,1.0,1.0,0.0,0.0
2018-11,CWE-617,0.0,0.0,0.0,0.0
2018-11,CWE-662,0.0,0.0,0.0,0.0
2018-11,CWE-665,0.0,0.0,0.0,0.0
2018-11,CWE-667,0.0,0.0,0.0,0.0
2018-11,CWE-668,0.0,0.0,0.0,0.0
2018-11,CWE-670,0.0,0.0,0.0,0.0
2018-11,CWE-674,0.0,0.0,0.0,0.0
2018-11,CWE-681,0.0,0.0,0.0,0.0
2018-11,CWE-682,0.0,0.0,0.0,0.0
2018-11,CWE-697,1.0,1.0,0.0,0.0
2018-11,CWE-704,0.0,0.0,0.0,0.0
2018-11,CWE-754,1.0,1.0,0.0,0.0
2018-11,CWE-755,0.0,0.0,0.0,0.0
2018-11,CWE-770,0.0,0.0,0.0,0.0
2018-11,CWE-772,1.0,1.0,0.0,0.0
2018-11,CWE-78,0.0,0.0,0.0,0.0
2018-11,CWE-787,1.0,1.0,0.0,0.0
2018-11,CWE-79,5.0,1.0,4.0,0.2857142857142857
2018-11,CWE-80,1.0,1.0,0.0,0.0
2018-11,CWE-824,0.0,0.0,0.0,0.0
2018-11,CWE-835,2.0,2.0,0.0,0.0
