month,package,degree,in_degree,out_degree,betweenness
2025-04,transformers,13,5,8,0.2039733742959549
2025-04,langchain-experimental,0,0,0,0.0
2025-04,crawl4ai,5,0,5,0.0443548387096774
2025-04,homeassistant,1,0,1,0.0
2025-04,keras,2,1,1,0.0
2025-04,paddlepaddle,1,0,1,0.0
2025-04,feast,7,1,6,0.02418586789554531
2025-04,starlette,3,3,0,0.005325140809011777
2025-04,skops,1,0,1,0.0
2025-05,flask,2,2,0,0.0
2025-05,tensorflow,0,0,0,0.0
2025-05,xhtml2pdf,0,0,0,0.0
2025-05,clearml,2,0,2,0.03792114695340502
2025-05,tornado,0,0,0,0.0
2025-05,litellm,2,1,1,0.004516129032258064
2025-05,open-webui,1,0,1,0.0
2025-05,apache-airflow,0,0,0,0.0
2025-05,browser-use,1,0,1,0.0
2025-05,torch,4,4,0,0.013046594982078852
2025-05,llama-index,2,0,2,0.0
2025-05,llama-index-core,3,1,2,0.02043010752688172
2025-05,ray,4,2,3,0.03082437275985663
2025-05,pytorch-lightning,2,0,2,0.006451612903225807
2025-05,vllm,3,1,3,0.008602150537634409
2025-05,numpy,16,16,0,0.5177777777777778
2025-05,mlflow,4,1,3,0.11534050179211469
2025-05,gradio,3,1,2,0.02043010752688172
2025-05,nltk,5,4,1,0.0807168458781362
2025-05,urllib3,3,3,0,0.05311827956989247
2025-05,weasyprint,0,0,0,0.0
2025-05,deepdiff,1,0,1,0.0
2025-05,rembg,2,0,2,0.0
2025-05,flask-cors,2,1,1,0.0
2025-05,langchain-experimental,0,0,0,0.0
2025-05,crawl4ai,4,0,4,0.043369175627240145
2025-05,homeassistant,1,0,1,0.0
2025-05,keras,1,0,1,0.0
2025-05,paddlepaddle,1,0,1,0.0
2025-05,feast,6,1,5,0.06573476702508961
2025-05,starlette,2,2,0,0.001075268817204301
2025-05,skops,1,0,1,0.0
2025-06,xhtml2pdf,0,0,0,0.0
2025-06,tensorflow,0,0,0,0.0
2025-06,clearml,3,0,3,0.016098173856794545
2025-06,tornado,0,0,0,0.0
2025-06,litellm,2,1,1,0.002221724635517739
2025-06,open-webui,2,0,2,0.0
2025-06,apache-airflow,0,0,0,0.0
2025-06,torch,4,4,0,0.006568144499178982
2025-06,llama-index,2,0,2,0.0
2025-06,llama-index-core,4,1,3,0.025256257152808884
2025-06,ray,5,2,4,0.04139423794596209
2025-06,pytorch-lightning,3,0,3,0.011818928198238541
2025-06,vllm,4,1,4,0.01428198238543066
2025-06,numpy,15,15,0,0.3682303328855053
2025-06,mlflow,2,1,1,0.013711001642036124
2025-06,gradio,3,1,2,0.015763546798029555
2025-06,nltk,6,4,2,0.0607105538140021
2025-06,urllib3,4,4,0,0.00790167686719411
2025-06,weasyprint,0,0,0,0.0
2025-06,deepdiff,1,0,1,0.0
2025-06,rembg,2,0,2,0.0
2025-06,langchain-experimental,0,0,0,0.0
2025-06,requests,11,10,1,0.13146613922475991
2025-06,crawl4ai,5,0,5,0.056514653928447046
2025-06,homeassistant,2,0,2,0.0
2025-06,keras,1,0,1,0.0
2025-06,paddlepaddle,1,0,1,0.0
2025-06,feast,7,1,6,0.031752251579837784
2025-06,starlette,2,2,0,0.0017291137980793153
2025-06,skops,1,0,1,0.0
2025-07,xhtml2pdf,1,0,1,0.0
2025-07,tensorflow,0,0,0,0.0
2025-07,clearml,2,0,2,0.006495595585714392
2025-07,tornado,0,0,0,0.0
2025-07,litellm,3,1,2,0.0017412800664032189
2025-07,open-webui,3,0,3,0.014854111405835542
2025-07,apache-airflow,0,0,0,0.0
2025-07,torch,4,4,0,0.010705661574974814
2025-07,llama-index,1,0,1,0.0
2025-07,ray,5,2,4,0.035266865366836396
2025-07,pytorch-lightning,2,0,2,0.004144186410196262
2025-07,vllm,5,1,5,0.03195325875708373
2025-07,pillow,11,11,0,0.18721005643636765
2025-07,numpy,14,14,0,0.31551488853720083
2025-07,aiohttp,8,8,0,0.06056702964121104
2025-07,num2words,0,0,0,0.0
2025-07,mlflow,3,1,2,0.012278359619709953
2025-07,gradio,4,1,3,0.03276817358243032
2025-07,nltk,4,3,1,0.07019704433497537
2025-07,weasyprint,1,0,1,0.0
2025-07,deepdiff,1,0,1,0.0
2025-07,rembg,4,0,4,0.01589407646347664
2025-07,langchain-experimental,0,0,0,0.0
2025-07,crawl4ai,6,0,6,0.07170767511248534
2025-07,homeassistant,2,0,2,0.002538840469874953
2025-07,keras,1,0,1,0.0
2025-07,paddlepaddle,2,0,2,0.006495595585714392
2025-07,feast,6,1,5,0.02237666065542043
2025-07,starlette,2,2,0,0.0012315270935960591
2025-07,skops,1,0,1,0.0
2025-08,xhtml2pdf,1,0,1,0.0
2025-08,tensorflow,0,0,0,0.0
2025-08,clearml,1,0,1,0.0
2025-08,tornado,0,0,0,0.0
2025-08,litellm,2,1,1,0.0016420361247947454
2025-08,apache-airflow,0,0,0,0.0
2025-08,open-webui,2,0,2,0.09852216748768473
2025-08,torch,5,5,0,0.013957307060755333
2025-08,llama-index,1,0,1,0.0
2025-08,ray,4,2,3,0.02832512315270936
2025-08,pytorch-lightning,2,0,2,0.0043513957307060765
2025-08,vllm,4,1,4,0.008866995073891626
2025-08,numpy,15,15,0,0.44088669950738923
2025-08,xgrammar,3,1,2,0.0043513957307060765
2025-08,num2words,0,0,0,0.0
2025-08,mlflow,2,1,1,0.015599343185550084
2025-08,gradio,3,1,2,0.021756978653530375
2025-08,nltk,4,3,1,0.18472906403940886
2025-08,weasyprint,0,0,0,0.0
2025-08,deepdiff,1,0,1,0.0
2025-08,rembg,2,0,2,0.0
2025-08,langchain-experimental,0,0,0,0.0
2025-08,crawl4ai,4,0,4,0.05073891625615766
2025-08,homeassistant,0,0,0,0.0
2025-08,keras,1,0,1,0.0
2025-08,pypdf,2,2,0,0.05172413793103448
2025-08,paddlepaddle,1,0,1,0.0
2025-08,feast,5,1,4,0.006814449917898195
2025-08,starlette,2,2,0,0.0012315270935960591
2025-08,skops,1,0,1,0.0
2025-09,xhtml2pdf,0,0,0,0.0
2025-09,tensorflow,0,0,0,0.0
2025-09,clearml,1,0,1,0.0
2025-09,tornado,0,0,0,0.0
2025-09,litellm,3,2,1,0.003533026113671275
2025-09,open-webui,2,0,2,0.014951356886840758
2025-09,apache-airflow,1,0,1,0.0
2025-09,torch,6,6,0,0.02222222222222222
2025-09,llama-index,1,0,1,0.0
2025-09,ray,4,2,3,0.023655913978494623
2025-09,skops,1,0,1,0.0
2025-09,pytorch-lightning,2,0,2,0.0037890424987199163
2025-09,vllm,4,1,4,0.007731694828469024
2025-09,numpy,16,16,0,0.43778801843317977
2025-09,xgrammar,4,2,2,0.004505888376856118
2025-09,num2words,0,0,0,0.0
2025-09,mlflow,2,1,1,0.015770609318996417
2025-09,gradio,4,1,3,0.09651817716333845
2025-09,nltk,4,3,1,0.09344598054275473
2025-09,weasyprint,0,0,0,0.0
2025-09,deepdiff,1,0,1,0.0
2025-09,sglang,3,0,3,0.0037890424987199163
2025-09,rembg,2,0,2,0.0
2025-09,langchain-experimental,0,0,0,0.0
2025-09,crawl4ai,5,1,4,0.08571428571428567
2025-09,authlib,3,3,0,0.054838709677419356
2025-09,homeassistant,0,0,0,0.0
2025-09,keras,1,0,1,0.0
2025-09,paddlepaddle,1,0,1,0.0
2025-09,feast,5,1,4,0.005939580133128522
2025-09,starlette,2,2,0,0.0032258064516129032
2025-09,agno,4,1,3,0.0
2025-10,xhtml2pdf,1,0,1,0.0
2025-10,tensorflow,0,0,0,0.0
2025-10,clearml,1,0,1,0.0
2025-10,tornado,0,0,0,0.0
2025-10,litellm,3,2,1,0.005040322580645161
2025-10,open-webui,3,0,3,0.055275537634408595
2025-10,apache-airflow,1,0,1,0.0
2025-10,torch,5,5,0,0.024529569892473117
2025-10,llama-index,1,0,1,0.0
2025-10,ray,4,2,3,0.018783602150537634
2025-10,skops,1,0,1,0.0
2025-10,pytorch-lightning,2,0,2,0.003595430107526882
2025-10,vllm,3,1,3,0.005611559139784948
2025-10,numpy,14,14,0,0.38551747311827955
2025-10,num2words,0,0,0,0.0
2025-10,mlflow,3,1,2,0.03676075268817204
2025-10,gradio,5,1,4,0.10084005376344084
2025-10,nltk,4,3,1,0.09895833333333333
2025-10,brotli,2,2,0,0.005779569892473117
2025-10,weasyprint,0,0,0,0.0
2025-10,rembg,2,0,2,0.0
2025-10,sglang,2,0,2,0.003595430107526882
2025-10,langchain-experimental,0,0,0,0.0
2025-10,crawl4ai,6,1,5,0.12510080645161292
2025-10,authlib,4,4,0,0.07745295698924728
2025-10,homeassistant,0,0,0,0.0
2025-10,fastmcp,3,2,1,0.01881720430107527
2025-10,keras,1,0,1,0.0
2025-10,pypdf,3,3,0,0.05342741935483871
2025-10,paddlepaddle,1,0,1,0.0
2025-10,feast,5,1,4,0.005611559139784948
2025-10,starlette,2,2,0,0.0036962365591397847
2025-10,agno,6,1,5,0.06031586021505376
2025-11,xhtml2pdf,0,0,0,0.0
2025-11,tensorflow,0,0,0,0.0
2025-11,clearml,1,0,1,0.0
2025-11,tornado,0,0,0,0.0
2025-11,litellm,2,1,1,0.0037439613526570044
2025-11,open-webui,1,0,1,0.0
2025-11,torch,4,4,0,0.01751207729468599
2025-11,llama-index,1,0,1,0.0
2025-11,ray,3,2,2,0.0012077294685990338
2025-11,pytorch-lightning,2,0,2,0.0068840579710144935
2025-11,vllm,3,1,3,0.008695652173913045
2025-11,numpy,13,13,0,0.41582125603864734
2025-11,num2words,0,0,0,0.0
2025-11,mlflow,2,1,1,0.01751207729468599
2025-11,gradio,3,1,2,0.019323671497584544
2025-11,nltk,4,3,1,0.11956521739130435
2025-11,brotli,2,2,0,0.0037439613526570044
2025-11,weasyprint,0,0,0,0.0
2025-11,rembg,2,0,2,0.0
2025-11,langchain-experimental,0,0,0,0.0
2025-11,crawl4ai,5,0,5,0.09468599033816426
2025-11,keras,1,0,1,0.0
2025-11,paddlepaddle,1,0,1,0.0
2025-11,feast,5,1,4,0.008695652173913045
2025-11,skops,1,0,1,0.0
